,,,,,,,,,,,,,SAMPLE_NAME,GEOR-00089,GEOR-00090,GEOR-00091,GEOR-00092,GEOR-00093,GEOR-00094,GEOR-00095,GEOR-00096,GEOR-00097,GEOR-00098,GEOR-00099,GEOR-00100,GEOR-00101,GEOR-00102,GEOR-00103,GEOR-00104,GEOR-00105,GEOR-00106,GEOR-00107,GEOR-00108
279,isobutyrylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",33441,LC/MS Pos,100001055,1955.1,232.15434,25518-49-4,168379,,,HMDB00736,4.4661,0.2542,5.6539,0.7503,0.3246,2.2491,1.0637,3.1631,0.6167,2.4424,4.2287,0.8404,4.8916,0.5346,0.6474,4.0211,0.6275,4.5348,0.3809,1.2196
948,isocitrate,Energy,TCA Cycle,12110,LC/MS Polar,1206,4156.8,191.01973,20226-99-7,1198,1161,C00311,HMDB00193,1.2067,0.8307,2.1445,0.8148,2.5610,1.1822,5.0390,2.7081,0.2265,1.0292,2.2747,0.2763,1.9249,0.7804,0.5994,1.8053,6.6683,1.0662,0.3509,3.6811
263,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1125,LC/MS Pos,376,1599,132.10191,73-32-5,6306,769,C00407,HMDB00172,0.9607,0.9132,0.8426,0.6067,1.0051,0.9989,0.9504,0.7574,0.7641,2.0204,0.7536,0.8359,0.8435,0.5133,1.0553,0.6382,0.7392,0.8567,0.5940,0.8744
533,isoleucylglycine,Peptide,Dipeptide,40008,LC/MS Pos,100003169,1740,189.12337,868-28-0,342532,303621,,,0.7537,0.7678,1.1092,1.1332,1.0152,0.6850,0.8127,1.0855,1.5918,1.6236,0.9886,1.1128,1.2072,1.1467,1.6192,0.8406,0.8777,1.1462,1.2565,1.1932
242,isovalerylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",34407,LC/MS Pos,100001393,2504.9,246.16999,31023-24-2,6426851,4932271,,HMDB00688,2.7576,0.6696,3.2490,0.8037,0.9835,2.1097,1.2021,2.1289,0.4559,1.3974,2.5684,0.8544,2.6123,0.4326,0.2588,2.0937,0.6393,3.2546,0.4721,0.9138
200,kynurenine,Amino Acid,Tryptophan Metabolism,15140,LC/MS Pos,100000265,1902.1,209.09207,2922-83-0,161166,141580,C00328,HMDB00684,4.5570,1.4414,2.1376,2.7714,1.1608,3.3446,2.0151,2.7163,3.5497,1.7024,3.5320,2.1284,2.1019,2.4540,3.0848,3.2725,1.7235,2.0727,2.4346,2.1434
779,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",527,GC/MS,482,1102.8,116.9,79-33-4,612,592,C00186,HMDB00190,1.0897,1.5570,1.1351,1.2194,1.1841,0.7354,1.1834,0.5208,0.3139,0.7660,0.6043,0.5901,1.2212,1.0011,0.3125,0.4549,1.2076,1.0436,1.0238,0.8764
1599,lathosterol,Lipid,Sterol,39864,GC/MS,100001105,2337,255.2,80-99-9;80-99-9,65728,59151,C01189,HMDB01170,3.5071,1.9329,1.2628,1.8709,1.9298,4.3388,2.1284,2.7691,2.6736,3.0070,2.5238,1.7066,1.5577,1.3537,2.2047,3.5495,1.8655,1.6185,1.3467,1.7124
975,laurate (12:0),Lipid,Medium Chain Fatty Acid,1645,LC/MS Neg,181,5300,199.17035,143-07-7,3893,3756,C02679,HMDB00638,0.9923,0.8120,0.6510,0.8735,0.8038,1.9039,1.1417,0.9961,1.4674,4.1874,1.4211,0.9566,0.8398,1.0172,1.6656,1.4288,1.1313,1.0418,0.8482,1.1230
234,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",60,LC/MS Pos,397,1680.2,132.10191,61-90-5,6106,5880,C00123,HMDB00687,1.0974,0.9515,0.9196,0.6910,1.0350,1.0562,1.0067,0.7803,0.8280,2.1192,0.8223,0.8989,0.8521,0.6035,1.0634,0.7357,0.8178,0.8630,0.6723,0.9259
713,leucylglutamine*,Peptide,Dipeptide,48189,LC/MS Pos,100003183,1578,260.1605,,4305457,3511125,,,0.6728,0.9671,1.6525,1.2805,1.3912,0.7715,0.8484,1.2952,1.0000,1.8638,0.7203,0.8669,1.2653,1.5461,0.6306,0.8684,0.8638,1.1736,1.1659,1.9284
551,leucylglycine,Peptide,Dipeptide,40045,LC/MS Pos,100003185,1805,189.12337,686-50-0,79070,71402,,,0.8616,0.9277,2.7989,1.4663,0.9867,0.7440,0.7138,2.1787,1.2280,8.7699,1.0163,1.0054,1.4400,1.6157,1.4412,1.3564,1.1232,1.1264,0.8723,1.5804
1020,linoleate (18:2n6),Lipid,Polyunsaturated Fatty Acid (n3 and n6),1105,LC/MS Neg,180,5535,279.23295,60-33-3,5280450,4444105,C01595,HMDB00673,0.5995,0.6808,0.6793,0.6616,0.7667,1.4097,0.9374,1.6189,1.8371,3.9090,1.2170,1.0595,1.0498,0.9347,2.4630,1.5275,1.2310,1.3191,0.7993,1.6622
1022,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Polyunsaturated Fatty Acid (n3 and n6),34035,LC/MS Neg,100001337,5450,277.2173,,5280934,4444437,"C06426,C06427",HMDB03073,0.5286,0.5589,0.6185,0.6671,0.6676,0.9966,0.6873,1.2602,2.1006,4.1816,0.9266,1.0748,0.9603,0.9240,2.0095,0.7984,0.9671,0.9973,0.8279,1.1260
71,lysine,Amino Acid,Lysine Metabolism,1301,LC/MS Polar,407,5431.1,145.09825,56-87-1,5962,5747,C00047,HMDB00182,1.2576,1.1381,1.0130,1.0426,1.0055,0.9945,1.1285,0.7375,1.0736,1.0199,1.1030,1.1707,1.1096,0.8614,0.8638,1.0564,1.0996,1.0650,0.9693,0.9945
954,malate,Energy,TCA Cycle,1303,LC/MS Polar,409,3343.1,133.01425,6915-15-7,525,510,C00149,HMDB00156,0.8460,0.9637,0.5605,0.6614,0.8931,1.1685,1.0255,0.5911,0.8315,0.8606,0.9280,0.9988,0.6080,0.6040,0.7920,0.7858,0.8722,0.6716,0.6809,0.9784
830,maltose,Carbohydrate,Glycogen Metabolism,15806,GC/MS,913,2142.1,204.1,6363-53-7,10991489,388469,C00208,HMDB00163,0.3732,0.0731,0.3579,0.0731,0.4443,0.6369,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.1392,0.0731,0.2802,0.3414,0.0731,0.0915,0.0731
825,maltotetraose,Carbohydrate,Glycogen Metabolism,15910,LC/MS Neg,100000275,910,665.21458,34612-38-9,446495,393830,C02052,HMDB01296,0.1062,0.1062,0.1062,0.1062,0.1062,0.1899,0.1062,0.1062,0.1062,0.1062,0.1896,0.1062,0.1062,0.2073,0.1062,0.1062,0.1062,0.1062,0.1062,0.1062
827,maltotriose,Carbohydrate,Glycogen Metabolism,44688,LC/MS Neg,100000276,812,503.16175,1109-28-0,439586,388669,C01835,HMDB01262,0.7751,0.0272,0.0963,0.0212,0.6216,1.2715,0.1782,0.0239,0.0365,1.3215,0.4928,0.1798,0.1722,0.2856,1.2488,0.4907,0.4078,0.3656,0.1188,0.9043
876,mannitol,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",15335,GC/MS,100000277,1839,319.1,69-65-8,6251,6015,C00392,HMDB00765,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,0.6749,1.2048,0.6749,0.6749,0.6749,0.6749,0.9217,0.6749
872,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",584,LC/MS Polar,803,2200,179.05611,3458-28-4,18950,141983,C00159,HMDB00169,0.0746,0.4866,0.0746,0.0746,0.0746,0.0746,0.0746,0.5258,0.6555,0.7858,0.6822,1.4816,0.4566,0.1559,1.1853,0.3339,0.0746,0.8679,0.3298,0.0746
873,mannose-6-phosphate,Carbohydrate,"Fructose, Mannose and Galactose Metabolism",1469,LC/MS Polar,294,4510,259.02244,70442-25-0;104872-94-8,439198,19969422,C00275,HMDB01078,0.2942,0.6514,0.3934,0.4369,0.2764,0.3253,0.4933,0.7529,1.0278,1.0298,0.7579,1.4542,0.6466,0.3599,1.3831,0.4633,0.2866,0.7799,0.4925,0.2293
984,margarate (17:0),Lipid,Long Chain Fatty Acid,1121,LC/MS Neg,891,5731,269.2486,506-12-7,10465,10033,,HMDB02259,1.0715,0.9326,0.7755,0.6045,0.8890,1.5857,0.9325,0.8123,1.0685,3.6324,1.1056,0.7584,1.0437,0.5856,1.4728,1.1664,1.0564,1.1029,0.6555,0.9622
285,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1302,LC/MS Pos,415,1250,150.05833,63-68-3,6137,5907,C00073,HMDB00696,0.4596,0.6762,0.5363,0.5373,0.7576,0.8045,0.6421,0.6168,0.7736,2.5753,0.5470,0.8930,0.6738,0.5442,1.4401,0.5104,0.6628,0.7204,0.6641,0.8864
290,methionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",18374,LC/MS Polar,100000039,2698,164.03869,3226-65-1,158980,139840,C02989,HMDB02005,1.1299,1.3486,0.9335,1.3210,0.4225,0.8147,1.2957,1.0434,1.2770,0.4225,0.6528,0.4225,0.4225,0.9253,0.4225,0.4225,0.5944,0.4225,0.5876,0.4225
2983,methyl glucopyranoside (alpha + beta),Xenobiotics,Food Component/Plant,46144,LC/MS Polar,100005864,1500,239.07724,,,,,,0.0846,0.0846,0.0846,0.4245,0.0846,0.0846,0.0846,0.0846,0.0846,0.0846,0.0846,0.0846,0.0846,0.8313,0.0846,0.0846,0.0846,0.0846,1.2819,0.8322
2480,methylphosphate,Nucleotide,Purine and Pyrimidine Metabolism,37070,LC/MS Polar,100001805,3760.1,110.98527,7023-27-0,13130,12578,,HMDB61711,1.3919,1.1498,1.1949,1.3161,1.2332,1.0722,0.9747,1.0346,1.0363,0.1862,1.3728,0.8934,1.3797,1.1326,0.1862,1.9891,1.4286,1.2764,1.0121,1.6922
1354,myo-inositol,Lipid,Inositol Metabolism,1124,LC/MS Polar,363,3506.3,225.06159,87-89-8,892,10239179,C00137,HMDB00211,0.9676,1.1307,1.9660,1.2777,0.9635,0.8558,1.0182,1.1937,0.9085,1.2762,0.8133,0.8329,1.5321,0.9976,0.5188,0.7141,1.0024,1.4239,1.0805,0.7857
978,myristate (14:0),Lipid,Long Chain Fatty Acid,1365,LC/MS Neg,519,5440,227.20165,544-63-8,11005,10539,C06424,HMDB00806,0.8704,0.8840,0.7290,1.0305,0.6519,1.1737,0.7039,0.8828,1.4554,1.7450,1.4395,1.0808,1.0037,1.2501,1.3537,1.4092,1.1620,1.1490,1.1384,1.0782
979,myristoleate (14:1n5),Lipid,Long Chain Fatty Acid,32418,LC/MS Neg,100001198,5346.9,225.186,544-64-9,5281119,4444564,C08322,HMDB02000,0.4082,0.4688,0.1221,0.6184,1.1542,1.4861,0.8176,1.1435,2.4232,4.4845,1.2094,1.1367,0.6463,1.0065,3.6270,1.4628,0.9979,0.8233,0.7376,2.5216
1579,myristoyl sphingomyelin*,Lipid,Sphingolipid Metabolism,42463,LC/MS Polar,100004328,873,719.53447,,11433862,9608732,,,0.6544,0.5487,0.6527,0.7695,0.8664,1.2466,0.9305,1.1440,0.9926,4.0091,1.0560,0.5886,0.6763,0.8273,1.6618,1.0640,1.0223,0.7577,0.5398,1.5659
74,N-6-trimethyllysine,Amino Acid,Lysine Metabolism,1498,LC/MS Pos,189,690,189.15976,23284-33-5,440120,140379,C03793,HMDB01325,1.9694,1.0762,2.0028,1.7917,1.3601,1.1124,1.6076,1.8772,1.7817,4.4164,1.4477,1.7029,1.9799,1.8907,1.5552,1.2902,1.6295,1.8595,1.7835,0.8076
55,N-acetyl-3-methylhistidine*,Amino Acid,Histidine Metabolism,43256,LC/MS Pos,100002204,917,212.10297,37841-04-6,193270,19993498,,,1.0032,1.7066,3.4226,1.3865,1.1207,0.8659,1.8175,2.2047,1.1924,1.2627,1.7843,3.0495,5.3117,2.1214,1.5246,1.5311,2.8761,4.5825,2.2394,1.6802
40,N-acetyl-aspartyl-glutamate (NAAG),Amino Acid,Glutamate Metabolism,35665,LC/MS Pos,100001612,1575.4,305.09795,3106-85-2,5255,5065,C12270,HMDB01067,1.0520,1.0223,2.3202,2.7074,2.1133,0.8703,0.9637,2.1642,1.7731,1.9817,0.7475,0.8718,2.2299,2.1562,1.1672,0.6147,0.8937,2.0304,2.0436,1.5416
919,N-acetyl-glucosamine 1-phosphate,Carbohydrate,Aminosugar Metabolism,15741,LC/MS Polar,1212,4052,300.04899,31281-59-1,440364,389323,C04256,HMDB01367,0.9602,1.1228,0.6551,1.8951,1.1905,2.0121,1.9298,0.9127,0.4921,0.2620,1.6236,0.7876,1.1405,1.1765,0.5305,1.1114,2.2343,0.8966,1.1796,0.9529
25,N-acetylalanine,Amino Acid,Alanine and Aspartate Metabolism,1585,LC/MS Neg,1110,861.2,130.05096,97-69-8,88064,79449,C02847,HMDB00766,1.0522,1.0548,1.2033,0.9867,1.1896,0.9185,1.1802,1.0924,0.9510,1.3914,0.6713,0.9767,0.8759,0.7081,0.7738,0.5874,0.8766,0.8302,0.7265,0.8600
331,N-acetylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,33953,LC/MS Pos,100001266,1116,217.12952,155-84-0,67427,60752,C02562,HMDB04620,1.6323,1.7249,2.6872,2.0009,1.2429,1.2027,1.2900,1.5946,1.6189,0.0968,1.3300,1.7736,2.4666,1.5190,0.4918,1.0646,1.2643,2.1228,1.8707,0.8229
30,N-acetylasparagine,Amino Acid,Alanine and Aspartate Metabolism,33942,LC/MS Polar,100001257,2250,173.05678,4033-40-3,99715,90090,,HMDB06028,1.3242,1.0485,2.8426,2.9512,1.5545,1.1480,1.5292,2.6998,2.1447,1.4545,1.3104,1.0397,2.3766,2.4563,0.6299,1.0497,1.0976,2.1684,2.2163,1.2229
31,N-acetylaspartate (NAA),Amino Acid,Alanine and Aspartate Metabolism,22185,LC/MS Polar,100000787,3143,174.04079,997-55-7;997-55-7,65065,58576,C01042,HMDB00812,1.0230,0.8194,1.8837,1.3269,1.5141,0.6657,0.6821,1.0202,0.8528,1.1827,0.6085,0.6160,1.4688,1.0136,0.5940,0.5252,0.6023,1.2772,1.1617,0.9836
303,N-acetylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1586,LC/MS Pos,1107,1792,164.0376,616-91-1,12035,11540,C06809,HMDB01890,2.1522,1.9781,2.9425,1.3348,1.7116,1.3313,2.1198,2.9971,1.3647,1.3038,1.6647,1.4626,2.8404,1.3782,0.6783,1.3691,2.2254,2.4138,1.0343,0.8919
921,N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism,2766,GC/MS,1106,1887.4,245.1,14215-68-0,35717,32855,C01074,HMDB00212,1.0919,1.3560,0.6634,0.6838,0.8254,1.5657,0.9755,0.6277,1.0981,0.4619,1.3441,1.3929,0.8240,0.8464,0.5577,0.9297,1.0607,0.7017,0.8186,0.4619
917,N-acetylglucosamine,Carbohydrate,Aminosugar Metabolism,15095,GC/MS,100000281,1903.3,245,7512-17-6,24139,22563,C00140,HMDB00215,0.5539,0.7337,0.5615,0.5211,0.4064,1.1359,1.2744,0.7055,1.5022,1.4649,1.1068,1.8414,0.7126,0.7520,1.6282,1.1799,0.8217,0.9110,0.5825,0.8117
918,N-acetylglucosamine 6-phosphate,Carbohydrate,Aminosugar Metabolism,15107,LC/MS Polar,1213,4114,300.04899,102029-88-9,439219,8216065,C00357,HMDB02817,1.7811,2.4236,1.2599,1.6739,1.0856,1.5058,1.7992,0.8320,0.8134,0.9012,1.4443,1.3793,0.9389,1.1349,0.6852,1.1571,1.8508,0.9764,1.2228,1.0354
38,N-acetylglutamate,Amino Acid,Glutamate Metabolism,15720,LC/MS Pos,100000282,1492,190.071,8/3/5817,70914,1266066,C00624,HMDB01138,1.2634,0.9817,2.8607,3.9103,1.8362,1.3652,1.0183,2.6780,3.1625,1.9457,1.1152,0.9028,2.6007,3.2417,0.9525,0.9082,0.9743,2.3343,3.2543,1.2545
39,N-acetylglutamine,Amino Acid,Glutamate Metabolism,33943,LC/MS Pos,100001253,1193,189.08699,2490-97-3,182230,158492,C02716,HMDB06029,0.7858,0.7529,1.1326,0.7877,1.2753,0.9003,0.6915,0.6732,0.7171,1.2869,0.4208,0.7082,1.0092,0.6553,0.5939,0.3902,0.4778,0.8378,0.6956,0.6543
52,N-acetylhistidine,Amino Acid,Histidine Metabolism,33946,LC/MS Neg,100001293,900,196.07276,39145-52-3,75619,68142,C02997,HMDB32055,1.7831,1.4711,4.1864,2.8468,1.3528,1.4441,2.7353,5.4667,2.7523,3.0981,7.2706,2.8977,5.9054,3.5126,1.4855,5.1430,3.2707,5.3088,2.5659,2.5730
235,N-acetylleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1587,LC/MS Neg,1082,2361.4,172.09791,1188-21-2,70912,64075,C02710,HMDB11756,1.2023,0.7272,1.1486,0.7625,0.9190,0.7879,0.8843,1.2999,0.7042,2.0139,0.7547,0.5814,1.3630,0.7358,0.9895,0.9537,0.7368,1.3034,0.6058,0.8866
286,N-acetylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",1589,LC/MS Neg,1083,1787,190.05434,65-82-7,448580,395338,C02712,HMDB11745,0.7513,0.9569,0.7600,0.8889,1.1117,0.9051,0.9114,0.7706,1.3693,1.5093,0.7531,0.9458,0.7581,0.7755,1.1503,0.7096,0.7107,0.8367,0.9971,1.1122
925,N-acetylneuraminate,Carbohydrate,Aminosugar Metabolism,32377,LC/MS Polar,1162,3072.6,308.0987,131-48-6,439197,10292217,C00270,HMDB00230,0.2133,0.5248,1.7110,1.5402,0.2133,0.2133,0.2133,0.7808,1.0145,0.2133,0.2133,0.2133,1.7894,1.2235,0.9139,0.2133,0.2133,1.4822,1.3318,0.5182
97,N-acetylphenylalanine,Amino Acid,Phenylalanine and Tyrosine Metabolism,33950,LC/MS Neg,100001256,2597,206.08226,2018-61-3,74839,67404,C03519,HMDB00512,1.1495,0.8337,1.1247,0.8447,1.0090,1.6694,1.3684,1.1323,1.0347,2.9279,0.9937,0.8176,1.1617,0.7293,0.9251,1.0597,1.2874,1.0930,0.6596,0.9194
363,N-acetylputrescine,Amino Acid,Polyamine Metabolism,37496,LC/MS Pos,192,840,131.11789,18233-70-0,122356,109095,C02714,HMDB02064,1.4440,1.2186,0.8121,1.1490,1.5408,0.8138,0.9074,0.5900,0.6849,1.1208,0.5802,0.6911,0.9712,1.3870,0.4243,0.4204,0.8763,0.8945,1.7592,1.0437
10,N-acetylserine,Amino Acid,"Glycine, Serine and Threonine Metabolism",37076,LC/MS Pos,100001851,1021,148.06044,97-14-3,65249,58744,,HMDB02931,0.9955,0.9424,1.1174,0.9062,1.2113,0.9986,1.0918,1.2219,0.9741,1.5164,0.7066,0.9237,1.0281,0.6910,0.7654,0.6183,0.7493,1.0014,0.7190,0.9460
15,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism",33939,LC/MS Neg,100001274,821.6,160.06153,17093-74-2,152204,3841173,C01118,,0.8988,0.9242,1.2947,1.1058,1.0964,0.7639,0.9839,0.9761,0.9509,1.1120,0.8426,0.9031,1.0908,0.8993,0.6156,0.7523,0.8754,1.0287,0.9216,1.0500
110,N-acetyltyrosine,Amino Acid,Phenylalanine and Tyrosine Metabolism,32390,LC/MS Neg,100001104,1680,222.07718,537-55-3,68310,61606,,HMDB00866,1.0145,0.5228,0.5467,0.6208,1.0304,1.7001,1.3870,1.1337,0.3978,0.3789,1.0861,0.5818,1.0465,0.6158,1.3265,1.3018,1.0201,0.5317,0.4234,0.9042
276,N-acetylvaline,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",1591,LC/MS Neg,1084,1704,158.08226,96-81-1,66789,60154,,HMDB11757,1.0860,0.9661,1.4028,1.2350,1.0715,1.1719,1.0842,1.2499,1.1264,1.3217,0.9252,0.8776,0.8719,0.9221,0.6246,0.6780,0.9073,1.1695,0.8655,0.9300
2420,N-carbamoylaspartate,Nucleotide,"Pyrimidine Metabolism, Orotate containing",1594,LC/MS Neg,1108,606.9,175.03604,923-37-5,93072,4573859,C00438,HMDB00828,1.9558,1.0671,0.2770,1.5786,3.2872,0.7017,0.2770,1.0676,0.7349,2.8649,0.7903,0.3318,2.0174,0.4482,0.2770,0.2770,0.8880,2.3659,1.4233,1.0497
334,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,43249,LC/MS Pos,100004523,887,175.10772,,9920500,8096135,,,2.1940,0.9974,1.8478,1.2387,1.0046,0.3352,1.4111,1.2134,1.2569,0.1964,0.6569,1.3506,1.6113,0.9661,0.1964,0.1964,0.8859,1.5045,0.9729,0.7971
287,N-formylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",2829,LC/MS Neg,194,1543.8,176.03869,4289-98-9,439750,388809,C03145,HMDB01015,0.9268,0.8731,0.8911,0.9235,0.7868,1.2912,0.9478,0.8545,0.9218,1.4476,0.8089,0.8004,0.6893,0.8305,0.8930,0.7124,0.9054,0.6170,0.7252,0.9357
1188,N-palmitoyl glycine,Lipid,Fatty Acid Metabolism(Acyl Glycine),42092,LC/MS Neg,100003686,5580,312.25441,2441-41-0,151008,133100,,,1.0504,0.2941,1.6743,0.0952,0.0952,0.2732,0.0952,0.3549,0.3101,0.0952,2.5003,0.9496,2.6550,1.4831,0.0952,1.5589,2.4921,2.6297,0.6992,0.4086
1577,N-palmitoyl-sphingosine*,Lipid,Sphingolipid Metabolism,48278,LC/MS Polar,1518,703,582.5103,24696-26-2,5283564,4446677,,HMDB04949,0.6994,0.5267,0.4909,0.5027,0.6684,2.8085,1.1189,1.0512,0.9839,2.5230,1.2569,0.6874,0.7910,0.6597,1.3813,1.4082,0.8364,1.1097,0.6366,1.2183
2375,N1-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",15650,LC/MS Pos,1242,1399,282.11969,15763-06-1,27476,4573813,C02494,HMDB03331,1.4925,1.4152,1.1702,1.9635,0.7308,1.1402,1.5282,1.3506,1.2524,1.5912,2.5755,1.2331,1.5505,1.8557,1.2669,2.5061,2.1628,2.5082,1.1852,1.9191
2409,N1-methylguanosine,Nucleotide,"Purine Metabolism, Guanine containing",31609,LC/MS Pos,100001122,1869,298.1146,2140-65-0,96373,86996,,HMDB01563,1.0057,1.6016,1.7921,2.1215,0.8476,0.8291,0.9943,1.5619,3.9883,2.3311,1.0709,2.6264,1.2045,0.9746,2.5712,0.7932,0.9515,1.2799,2.2976,0.7181
2411,"N2,N2-dimethylguanosine",Nucleotide,"Purine Metabolism, Guanine containing",35137,LC/MS Pos,100001412,2168,312.13025,2140-67-2,92919,83878,,HMDB04824,0.8580,3.1347,0.3956,2.0912,0.8507,0.5569,0.8371,0.6256,1.1383,0.2176,1.1406,2.1589,0.9387,1.2602,0.2176,0.6082,0.3019,1.4865,2.1667,0.2176
2410,N2-methylguanosine,Nucleotide,"Purine Metabolism, Guanine containing",35133,LC/MS Neg,100001467,1988,296.10004,2140-77-4,3035422,2299669,,HMDB05862,0.9818,1.1787,0.4499,0.9662,0.7116,1.2265,1.1084,0.9066,1.0234,0.4192,1.3622,1.0438,0.8393,0.7514,0.8715,1.1557,1.0392,0.9287,0.9360,0.9616
73,N6-acetyllysine,Amino Acid,Lysine Metabolism,36752,LC/MS Pos,100001734,1140,189.12337,692-04-6,92832,83801,C02727,HMDB00206,2.0507,2.6034,2.3021,1.0262,2.0240,1.6446,1.4631,1.0369,1.3266,0.6396,1.0306,2.2262,2.6721,0.8317,0.9452,0.9940,1.2404,2.4092,1.4545,1.0023
2385,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",35157,LC/MS Pos,100001415,2673,413.14154,24719-82-2,161466,141829,,HMDB41623,2.6766,0.7940,1.8865,2.5274,1.4209,1.4931,1.3499,2.0278,2.4180,0.1300,1.2644,1.0137,1.8683,2.5607,0.2187,1.0434,0.8470,1.5241,1.9367,0.9819
2394,N6-succinyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",48130,LC/MS Pos,100001664,2222,384.11499,4542-23-8,,,,HMDB00912,0.9870,1.0015,1.7851,2.1053,0.8763,0.9985,0.9180,1.5093,2.9496,1.8204,0.8956,1.7360,1.0966,1.4129,1.0416,0.6272,0.6719,0.9006,1.4967,1.0273
1007,nervonate (24:1n9),Lipid,Long Chain Fatty Acid,41820,GC/MS,100001231,2201,423.4,506-37-6,5281120,4444565,C08323,HMDB02368,1.4188,1.2248,0.7838,1.5897,1.0439,0.6393,2.4623,0.6729,0.8644,2.4226,0.9854,1.0670,0.1859,1.7106,0.6269,2.1418,2.5763,1.1182,1.1859,0.8212
1581,nervonoyl sphingomyelin*,Lipid,Sphingolipid Metabolism,47153,LC/MS Polar,100005986,850,857.67533,94359-13-4,,24846874,,,0.9905,0.2138,0.2108,0.3979,0.4251,1.7640,1.2345,0.8395,0.3375,8.1574,1.2815,0.4710,0.1715,0.4461,2.4068,1.3243,0.8797,0.1553,0.1910,1.0603
2485,nicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,594,LC/MS Pos,432,1271.1,123.05529,98-92-0,936,911,C00153,HMDB01406,1.1483,1.1630,0.8880,0.9702,0.9058,1.2774,1.0659,0.7617,0.8557,0.9626,1.2488,1.0018,0.9041,0.8393,0.8452,1.1488,1.0643,0.9632,0.8880,0.8870
2489,nicotinamide adenine dinucleotide (NAD+),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,5278,LC/MS Neg,1310,1434,662.10184,53-84-9,5893,5681,C00003,HMDB00902,0.9924,0.8006,1.2101,0.7525,0.7998,0.4124,0.8053,0.8079,0.8165,1.6452,0.3582,0.5202,0.6407,0.5121,0.5295,0.2809,0.5320,0.5451,0.4084,0.3659
2493,nicotinamide adenine dinucleotide phosphate reduced (NADPH),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,33450,LC/MS Neg,430,900,744.08383,2646-71-1,5884,5673,C00005,HMDB00221,1.6169,0.8131,1.3150,1.0437,0.9471,0.9188,1.2887,1.3381,1.0607,1.4587,1.5331,1.0819,0.9630,0.8755,0.5453,1.3778,0.9317,0.9008,0.6765,0.8854
2490,nicotinamide adenine dinucleotide reduced (NADH),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,31475,LC/MS Neg,428,1540,664.1175,58-68-4;606-68-8,439153,388299,C00004,HMDB01487,1.4311,1.3359,1.5047,0.9753,0.8108,0.5608,0.6274,1.6146,1.0213,1.1540,1.2490,0.8661,0.6142,0.4896,0.6259,0.6283,0.3720,0.5376,0.3799,0.5448
2487,nicotinamide ribonucleotide (NMN),Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,22152,LC/MS Pos,1312,893.2,335.06388,1094-61-7,14180,13553,C00455,HMDB00229,0.4327,0.6106,0.3246,0.2370,0.4768,0.8619,0.7896,0.6276,0.8138,1.1604,0.8289,0.7510,0.5490,0.3754,1.1470,0.9507,0.7811,0.9526,0.3945,0.9491
2482,nicotinate,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,1504,LC/MS Pos,567,1238,124.03931,59-67-6,938,913,C00253,HMDB01488,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0038,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0087,0.0008,0.0008,0.0008
994,nonadecanoate (19:0),Lipid,Long Chain Fatty Acid,1356,LC/MS Neg,892,6068,297.2799,646-30-0,12591,12071,C16535,HMDB00772,1.0474,0.7690,0.6931,0.7276,0.7677,1.5540,1.1665,1.0089,1.0263,3.7458,1.3701,0.6297,0.9715,0.8150,1.1853,1.2395,1.0505,0.9333,0.6278,0.9311
